gene,score,label
MRPL28,0.038293333,2
THOC2,0.038293333,2
ENPP4,0.03828,2
G0S2,0.038266667,2
IVD,0.038266667,2
SCAMP3,0.038226667,2
DUSP5,0.038213333,2
CDR2,0.0382,0
NPFFR1,0.0382,2
FKBP7,0.038186667,2
PTGR1,0.038186667,2
GPR146,0.03816,2
VPS25,0.03816,2
KIF20A,0.03812,2
BTBD10,0.03812,2
TMEM214,0.038106667,2
PSMB6,0.03808,2
UGT2B10,0.038066667,2
NSFL1C,0.038066667,2
SAMD4A,0.038066667,2
SNX12,0.038053333,2
GNG10,0.03804,2
NCAPG,0.03804,2
RSRC2,0.038,0
PSMA7,0.038,2
ELL2,0.037986667,2
APOL3,0.037973333,2
SHOX,0.037946667,2
DERL1,0.03792,2
MRPS17,0.037906667,2
GTPBP6,0.037866667,0
ZMYM2,0.037866667,2
AGMAT,0.037853333,2
ATP5SL,0.03784,2
ETFA,0.03784,2
ARL5C,0.037826667,2
ESRP1,0.037826667,2
UBQLN1,0.0378,1
SYT17,0.037786667,2
EPS8L2,0.037786667,2
TOMM20,0.037773333,2
PI3,0.03776,2
APOL1,0.03772,2
LDB2,0.037706667,2
RPS27A,0.037693333,2
DTYMK,0.037693333,2
FAM83H,0.037653333,2
AMOTL2,0.03764,2
EIF1,0.037626667,2
FOLH1,0.037626667,2
RBM42,0.037613333,2
C7,0.037613333,2
DDOST,0.0376,2
ATP10D,0.037586667,2
SPOCK3,0.037573333,2
NCR2,0.037573333,2
KRT72,0.03756,2
SLC25A5,0.037546667,2
WDHD1,0.037533333,0
AMMECR1L,0.037533333,0
RNF207,0.037493333,2
LMOD1,0.03748,2
PPFIA2,0.03748,2
PSMB7,0.037453333,2
BRWD1,0.037426667,2
GPR27,0.037426667,2
MPPED1,0.037426667,2
UFD1L,0.037413333,2
AMIGO2,0.037413333,2
PODXL2,0.03736,2
HNRNPM,0.037306667,2
SERINC5,0.03728,2
FSD2,0.037266667,0
NDUFA3,0.037253333,2
NENF,0.037173333,2
HMG20B,0.037146667,2
VSTM2B,0.037133333,0
RNF186,0.037133333,0
DERL3,0.037133333,2
UBE2N,0.03712,2
BMP3,0.037106667,2
CYP3A4,0.037093333,2
GANAB,0.037093333,2
ANK2,0.03708,2
CISD1,0.037053333,2
TLL2,0.037053333,2
OGFRL1,0.03704,2
TLE2,0.037,2
ITLN1,0.037,2
MRPS15,0.036973333,2
LUC7L2,0.036973333,2
CNKSR3,0.036946667,2
STARD5,0.03692,2
RPL32,0.036906667,2
PDZD3,0.036893333,2
TSR1,0.03688,2
STBD1,0.036866667,2
SBNO1,0.036853333,2
OCIAD1,0.036853333,2
ATP5J,0.036853333,2
NUBP2,0.036813333,2
BNIP2,0.036813333,2
SMOX,0.036813333,2
TMEM45B,0.0368,0
LDLRAD3,0.036786667,2
NDUFA11,0.036786667,2
MGAT5B,0.036773333,2
SLC25A10,0.036773333,2
HIST2H2BF,0.03676,2
PLEKHF1,0.036746667,2
SUB1,0.036733333,2
ADAM21,0.03672,2
LYZL1,0.036706667,2
NAA35,0.036706667,2
PARPBP,0.036693333,2
ABCC12,0.03668,2
USP44,0.03668,2
PRKCDBP,0.03668,2
FKBP14,0.036666667,2
PPFIA4,0.036653333,2
CYCS,0.036626667,2
NDUFB2,0.036613333,2
LGI2,0.0366,0
DEPTOR,0.0366,2
DCUN1D4,0.036586667,2
TMEM116,0.03656,2
GPRC5D,0.03656,2
ARHGAP10,0.036546667,2
ARMC7,0.036533333,0
FAM188A,0.036533333,2
RAET1E,0.036533333,2
OR4E2,0.03652,2
OGFOD2,0.03652,2
CACNA2D4,0.036413333,2
MT2A,0.036413333,2
MAPK1IP1L,0.0364,0
BRD3,0.0364,2
NDUFB5,0.0364,2
TXNDC16,0.036386667,2
IQSEC1,0.036373333,2
HSPB6,0.036373333,2
CSDC2,0.03636,2
PRIM1,0.03636,2
GPR171,0.03636,2
TTC1,0.03636,2
KLHL35,0.036346667,2
SAMD4B,0.036333333,2
SH3BP5,0.03632,2
PABPN1,0.03628,2
ATP5G1,0.03624,2
SNRNP70,0.036226667,2
ACMSD,0.036226667,2
HIGD1A,0.036213333,2
IQSEC3,0.036186667,2
OR1C1,0.036186667,2
TRIM35,0.036173333,2
CLASP1,0.036173333,2
C6ORF62,0.036146667,2
ALDH1L1,0.036146667,2
CARHSP1,0.036133333,2
KCNK4,0.03612,2
SDS,0.036093333,2
NUDT3,0.036093333,2
AKAP8L,0.03608,2
IQGAP3,0.03608,2
TOMM40L,0.036013333,2
IER2,0.036013333,2
PPIL2,0.035986667,2
DOCK11,0.03596,2
CLIC3,0.03596,2
HNRNPA1,0.03596,2
KCND3,0.03596,2
PPP2R3A,0.03596,2
ART4,0.03596,2
SEL1L2,0.035933333,0
TIFAB,0.035933333,2
RPS27L,0.03592,2
PARM1,0.03592,2
CLIP1,0.03592,2
FAM189A2,0.03592,2
BTN3A3,0.035906667,2
UBL4A,0.035893333,2
CXORF23,0.035866667,0
FBXL8,0.03584,2
GPR125,0.03584,2
KCNK16,0.03584,2
DNAJC4,0.0358,2
RBM18,0.035733333,0
SKP1,0.03572,2
RPL27,0.035706667,2
CTSL2,0.035693333,2
MARVELD3,0.035693333,2
SCUBE3,0.035693333,2
SLC7A13,0.03568,2
LIMD2,0.035666667,0
DCAF15,0.035666667,2
B3GALT5,0.035666667,2
PPP2CB,0.035666667,2
PYCR2,0.035586667,2
EHBP1,0.035586667,2
DDI1,0.035573333,2
ACOT9,0.03556,2
SH3RF3,0.035533333,0
FAM81A,0.035533333,0
TLE4,0.035533333,2
MTMR4,0.035506667,2
STAG2,0.035506667,2
OSBPL7,0.035466667,2
CGNL1,0.03544,2
MRPS6,0.035426667,2
SLC25A20,0.035426667,2
NICN1,0.0354,0
RASSF7,0.0354,2
ACBD3,0.0354,2
DOCK9,0.0354,2
OSBP2,0.035386667,2
SERPINB12,0.035373333,2
PSG6,0.035346667,2
BLCAP,0.035346667,2
RGL2,0.035333333,2
KRCC1,0.035333333,2
YIF1A,0.03532,2
OPTN,0.03532,2
SLC25A39,0.03528,2
COA5,0.03528,2
CDCA4,0.035266667,0
EPN3,0.035266667,0
ZBTB47,0.035266667,2
MOGS,0.035226667,2
PSMB2,0.035226667,2
PGK1,0.0352,2
GPIHBP1,0.0352,2
NUB1,0.035186667,2
TXNDC17,0.035186667,2
SND1,0.035173333,2
FOXN3,0.03516,2
PSMB3,0.035146667,2
DYNLL2,0.035133333,2
LIX1L,0.035106667,2
FOXB2,0.035106667,2
FCHSD1,0.035093333,2
TMEM205,0.035066667,0
PMAIP1,0.035066667,2
SLC16A8,0.03504,2
ATP5J2,0.035026667,2
NCR3,0.035026667,2
PGLS,0.035026667,2
GALNT7,0.035013333,2
LRRN4,0.035013333,2
RALYL,0.035,0
ARHGAP22,0.034986667,2
EMC2,0.03496,2
TSPAN2,0.034946667,2
ATP5H,0.034933333,2
TNPO2,0.034933333,2
LONP1,0.03492,2
TBC1D8B,0.034906667,2
FBXL16,0.03488,2
ACAP2,0.034866667,2
ATP5O,0.034853333,2
BAZ2B,0.034826667,2
DYNLT1,0.034826667,2
CDH6,0.034826667,2
KIF18B,0.03476,2
SNED1,0.03476,2
CRELD2,0.034733333,0
CYLC1,0.03472,2
ARRDC1,0.03472,2
UBXN4,0.03472,2
WDFY1,0.034706667,2
SNX4,0.034706667,2
RPL34,0.03468,2
PROM2,0.03468,2
TINAG,0.03468,2
SAA2,0.03464,2
LPCAT3,0.034626667,2
MICALL1,0.034613333,2
PRM1,0.0346,2
DDI2,0.034546667,2
LRRC4B,0.034533333,2
PHLDA1,0.034533333,2
SMYD2,0.03452,2
GPR20,0.034506667,2
TMEM184A,0.034506667,2
KCNH4,0.03448,2
SNAI3,0.03448,2
GLS2,0.03448,2
HSPA13,0.034466667,0
PAQR4,0.034466667,0
LCN1,0.034453333,2
PPP6C,0.034453333,2
HNRNPH3,0.034453333,2
DNAH3,0.03444,2
ACTR3B,0.034426667,2
FAM120A,0.0344,0
SMNDC1,0.0344,2
CCT6A,0.0344,2
EIF3K,0.0344,2
CRELD1,0.034386667,2
ARAP2,0.034346667,2
SNAPC2,0.03432,2
BCKDHA,0.034306667,2
CARD6,0.034293333,2
C15ORF39,0.034266667,0
BOP1,0.034253333,2
ARL9,0.034253333,2
GALT,0.034253333,2
IPO5,0.034253333,2
CHODL,0.034253333,2
YME1L1,0.034253333,2
ABCA8,0.034213333,2
FCRL2,0.034213333,2
MRPL49,0.0342,2
NAP1L4,0.034146667,2
CRYGS,0.034146667,2
TMEM168,0.034133333,0
LRP11,0.034133333,2
CUTA,0.03412,2
SH3RF1,0.03412,2
TMEM11,0.03412,2
MYT1L,0.034093333,2
POLR2E,0.034066667,2
CTTNBP2,0.034053333,2
MRPS11,0.034053333,2
TYW1,0.034053333,2
UPB1,0.03404,2
ZFP62,0.034013333,2
SORCS3,0.034,2
NUS1,0.033986667,2
KCNIP1,0.033986667,2
BAIAP2L2,0.033973333,2
EID1,0.033973333,2
ZNF175,0.033973333,2
DCUN1D1,0.03396,2
ANKMY2,0.03396,2
TGIF2LX,0.033933333,2
KCNA7,0.033933333,2
TMEM50B,0.033933333,2
PRPF39,0.033933333,2
NDUFAF3,0.03392,2
ELMO3,0.033893333,2
PLCH1,0.033893333,2
UBQLNL,0.033866667,0
AASS,0.033866667,2
RPRD1A,0.033866667,2
EEF1B2,0.03384,2
P2RY10,0.03384,2
ST6GALNAC4,0.033826667,2
DDX6,0.033826667,2
ALPK1,0.033826667,2
WDR5,0.033786667,2
B3GNT8,0.033786667,2
HNRNPA0,0.033773333,2
TSPAN1,0.03376,2
GRWD1,0.03376,2
SELT,0.03376,2
BCKDHB,0.033746667,2
WDR38,0.033733333,0
RSPRY1,0.033733333,0
PSG3,0.033733333,2
ABCC5,0.03372,2
SRP72,0.03368,2
MIER2,0.033653333,2
XPOT,0.033586667,2
KCTD14,0.033573333,2
ANKRD27,0.033533333,2
CASKIN1,0.033533333,2
GPR114,0.03352,2
MPP3,0.033506667,2
LSM14A,0.033493333,2
ADARB2,0.03348,2
LRP3,0.03348,2
BFSP1,0.033453333,2
LGI3,0.033453333,2
CDC37L1,0.03344,2
SEMA4F,0.033426667,2
NDST4,0.033413333,2
NCBP2,0.0334,2
CDH22,0.0334,2
PPP2R5E,0.0334,2
SEC11A,0.033386667,2
PODN,0.033386667,2
SLC5A5,0.033373333,2
GTF3C2,0.033373333,2
RPL5,0.03336,2
NKAIN4,0.03336,2
FEM1C,0.03336,2
SLN,0.03336,2
CALN1,0.033333333,0
GPN3,0.033333333,2
ARMC6,0.033333333,2
GSTO1,0.03332,2
ASB18,0.033306667,2
EFHC2,0.033293333,2
APOBEC3G,0.033293333,2
SMARCD1,0.033293333,2
CECR6,0.033266667,0
GTPBP2,0.033266667,2
NACAD,0.03324,2
CR1,0.0332,1
ASIC5,0.0332,2
SPOCK2,0.033186667,2
WDR43,0.033173333,2
HNRNPK,0.03316,2
MCRS1,0.03316,2
PSD2,0.03316,2
CCDC167,0.033146667,2
SRP14,0.033146667,2
LEPREL4,0.033133333,2
ARL10,0.03312,2
GPHA2,0.03312,2
TMEM230,0.03308,2
CNOT4,0.03308,2
EFCAB14,0.033066667,0
ACTR10,0.033066667,2
MESDC1,0.033066667,0
GNPDA1,0.03304,2
MTL5,0.03304,2
KCTD3,0.033026667,2
DNASE1L1,0.033013333,2
BRI3,0.033013333,2
DEPDC1,0.032973333,2
SCCPDH,0.032973333,2
ALDH7A1,0.032973333,2
NDUFB8,0.03296,2
UAP1L1,0.03296,2
SPOCD1,0.032933333,2
GPR153,0.03292,2
ZYG11B,0.032893333,2
SLC36A4,0.032853333,2
PRR13,0.03284,2
SEC14L1,0.0328,2
GBP6,0.032786667,2
ATP6V0A2,0.032786667,2
SAP18,0.032746667,2
TRIM60,0.032733333,0
TSPAN14,0.032706667,2
GABRG1,0.032706667,2
MAP1A,0.032706667,2
PLAA,0.032666667,2
TGM5,0.032653333,2
HIBCH,0.032653333,2
NRM,0.032653333,2
QRICH1,0.032626667,2
ACTR2,0.032626667,2
LY6G6F,0.0326,2
ASAH2,0.03256,2
BMS1,0.03256,2
PPM1M,0.03256,2
SDF2,0.03256,2
WISP3,0.032533333,2
CSHL1,0.032533333,2
GKN2,0.03252,2
GDAP1,0.03252,2
PI4KB,0.032493333,2
ASB17,0.03248,2
FAM76B,0.032466667,0
GBP4,0.032466667,0
METTL21B,0.032453333,2
TBC1D15,0.03244,2
PAQR8,0.0324,2
GLT8D2,0.032373333,2
PKD1L2,0.03236,2
ATP5F1,0.032333333,2
RPS27,0.032293333,2
FAM115C,0.032293333,2
TMED9,0.03228,2
CCDC70,0.032266667,0
MYO1B,0.032266667,2
CRYL1,0.03224,2
ADAL,0.032226667,2
RPL26,0.032226667,2
HNRPLL,0.032213333,2
RASEF,0.032173333,2
OR5I1,0.032173333,2
FAM198B,0.032133333,0
ASPG,0.032106667,2
TSPAN13,0.03208,2
GSTT1,0.03208,2
KRTCAP3,0.032066667,0
MED13L,0.032066667,2
FBXO9,0.032053333,2
CRYZ,0.032053333,2
TMBIM4,0.03204,2
CRYBG3,0.032013333,2
CRYBA4,0.032013333,2
MYNN,0.032,2
GABARAPL2,0.031986667,2
MMRN1,0.031973333,2
EYA2,0.03196,2
MUCL1,0.031946667,2
C20ORF24,0.031933333,2
RPS24,0.03192,2
TTLL10,0.031906667,2
MRPS18C,0.031906667,2
DESI1,0.031906667,2
IL19,0.031893333,2
PLS1,0.031893333,2
LMAN1L,0.031866667,0
UBASH3B,0.03184,2
HMG20A,0.031826667,2
SRP68,0.031773333,2
KCNJ3,0.031773333,2
CAMSAP1,0.03176,2
SSX4B,0.03176,2
SNRPD2,0.03176,2
HEBP2,0.031746667,2
VIMP,0.031733333,2
ADAM33,0.03172,2
ZNF445,0.031706667,2
ZFAND6,0.03168,2
CDCA5,0.03168,2
LPCAT4,0.031666667,2
MVD,0.031613333,2
FLYWCH1,0.0316,0
CTDSP2,0.0316,2
PPP2R2D,0.0316,2
39508,0.0316,2
TPD52,0.031586667,2
STARD3NL,0.031586667,2
HAO1,0.03156,2
SLTM,0.03156,2
KLK9,0.031546667,2
FIGNL1,0.03152,2
KCNG1,0.03152,2
TMEM51,0.031506667,2
TSEN34,0.031506667,2
ERAL1,0.031506667,2
WDFY2,0.031493333,2
COL9A2,0.031493333,2
SLC17A2,0.03148,2
RFXANK,0.03148,2
MFSD6L,0.031466667,0
LEPREL1,0.031466667,2
TRIM56,0.031453333,2
SLCO6A1,0.03144,2
OSBPL8,0.03144,2
CAPN13,0.031426667,2
SRA1,0.031426667,2
PRRG1,0.0314,0
CDC42EP1,0.0314,2
SV2C,0.0314,2
GAPVD1,0.0314,2
HDGFRP3,0.0314,2
LYPLA1,0.031373333,2
ZCCHC6,0.03136,2
PCDHB1,0.031346667,2
SYT13,0.031346667,2
VWA3A,0.031333333,0
HEATR6,0.031333333,2
DOK4,0.03132,2
CORO2A,0.031306667,2
DPM2,0.031306667,2
XPO5,0.031293333,2
PLCD4,0.031293333,2
ARL6IP1,0.031293333,2
ZNF446,0.03128,2
TM9SF3,0.031266667,0
SULT1A1,0.031213333,2
GSTT2B,0.031213333,2
SLC24A1,0.031213333,2
PRSS46,0.03116,2
OLFML2A,0.031146667,2
CHIC2,0.031146667,2
TNPO3,0.031133333,2
CIRH1A,0.031133333,2
TSSC1,0.031133333,0
DPF3,0.03112,2
ZNFX1,0.03112,2
TIMM10,0.031106667,2
DAZ2,0.031093333,2
ODF3B,0.031066667,0
FAM167B,0.031066667,0
LTA4H,0.031066667,2
TXNDC9,0.031066667,2
PPP2R2C,0.031053333,2
DNAJB2,0.031053333,2
IMMT,0.031026667,2
NHLRC2,0.031026667,2
DDX18,0.031026667,2
KLHL24,0.031026667,2
CIB2,0.031013333,2
PYGM,0.031013333,2
C1ORF105,0.031,0
ZFP37,0.031,2
SRCAP,0.031,2
SIDT2,0.030973333,2
RBM7,0.030973333,2
CALM2,0.03096,2
SLC39A7,0.030933333,2
FUBP1,0.03092,2
DUSP8,0.030906667,2
UQCRB,0.03088,2
PSMB1,0.03088,2
KLHDC3,0.03088,2
TIMM17A,0.030866667,2
MRPS5,0.030853333,2
PDE5A,0.030853333,2
KRT86,0.03084,2
FABP9,0.030826667,2
OGFR,0.030826667,2
INTS4,0.030813333,2
SDHA,0.030813333,2
PCP4L1,0.0308,0
TBKBP1,0.0308,2
CAMTA1,0.0308,2
PRSS45,0.0308,2
PSMD6,0.030773333,2
PGK2,0.030746667,2
TPD52L3,0.030733333,0
KIAA0195,0.030733333,0
TIMM8B,0.03064,2
CYTH1,0.030626667,2
EIF3F,0.030613333,2
TMCC3,0.0306,0
SMC6,0.0306,2
ST8SIA5,0.0306,2
RRAGB,0.030573333,2
STT3A,0.03056,2
UEVLD,0.030533333,2
ERMN,0.030533333,2
ROPN1L,0.030533333,2
RNF167,0.030533333,2
TMED3,0.030533333,2
SYNPR,0.030533333,2
PLA2G2E,0.03052,2
ANKRD6,0.03052,2
ABHD16A,0.030506667,2
PCBP2,0.03048,2
MAT2B,0.030466667,2
SAMD9,0.030466667,2
NFYC,0.030453333,2
CC2D1B,0.030426667,2
DCAF5,0.030426667,2
MRPS14,0.030426667,2
RAB3GAP1,0.030413333,2
PSMC6,0.030413333,2
ANKRD10,0.030413333,2
DIP2C,0.030413333,2
ACY1,0.030386667,2
RASGEF1A,0.030346667,2
ERCC6L,0.030333333,2
TMED1,0.03032,2
ARL16,0.030306667,2
KCNS2,0.030306667,2
PDE1A,0.030306667,2
HMGCS1,0.030293333,2
SEC22B,0.030293333,2
SEC62,0.030293333,2
ANKRD33B,0.030266667,0
MAP7D3,0.030266667,2
SH3RF2,0.030253333,2
CDH10,0.030226667,2
PSMD12,0.030213333,2
SPRYD7,0.0302,0
PTRH1,0.0302,0
TP53I3,0.0302,2
GGNBP1,0.030173333,2
KRTAP13-1,0.030173333,2
CA7,0.030146667,2
CPNE1,0.030133333,2
EML1,0.03012,2
CCP110,0.03012,2
REPS2,0.030106667,2
VAPB,0.030106667,2
RPL21,0.030093333,2
PPP6R1,0.03008,2
C1ORF210,0.030066667,0
FUT10,0.030053333,2
CSH1,0.030053333,2
ZHX1,0.030026667,2
CMPK1,0.030026667,2
PSMA2,0.030013333,2
BHMT2,0.03,2
RPS17,0.029986667,2
CST9L,0.029986667,2
CHST14,0.029986667,2
MMP20,0.029986667,2
ELK1,0.029973333,2
EXTL2,0.029946667,2
GPR137,0.029933333,0
LYPD4,0.02992,2
ZNF219,0.02992,2
CEP152,0.029906667,2
MRPL16,0.029906667,2
RXFP3,0.029906667,2
TTF2,0.029893333,2
POU6F2,0.02988,2
MAGEH1,0.02988,2
CLEC12A,0.02988,2
CPNE2,0.02988,2
ZNF160,0.02988,2
CAPN11,0.029866667,2
PHF1,0.029853333,2
EXOC2,0.029826667,2
FXYD6,0.029813333,2
FAM178A,0.0298,2
TSPAN10,0.0298,2
WDR78,0.029786667,2
FBXO8,0.029786667,2
CRISPLD1,0.029786667,2
KRT82,0.029786667,2
NSUN7,0.02976,2
PDP2,0.02976,2
APOBEC3C,0.02976,2
PRSS56,0.029746667,2
CPEB2,0.029746667,2
PDZD8,0.029746667,2
WDR44,0.029733333,0
GPAA1,0.029733333,2
GRPEL1,0.029733333,2
PLEKHG3,0.02972,2
C20ORF27,0.029706667,2
ARFIP2,0.029706667,2
AGR3,0.029693333,2
SHROOM2,0.029693333,2
ATP6V1H,0.029693333,2
DCAF8,0.02968,2
CCIN,0.02968,2
DHRS1,0.02968,2
SPRR2F,0.02968,2
EVA1B,0.029666667,0
UPK1B,0.029666667,2
GOLIM4,0.029666667,2
CDT1,0.029653333,2
NCK2,0.029653333,2
YIF1B,0.029653333,2
FAM98A,0.02964,2
CNOT6L,0.029626667,2
MMP25,0.029626667,2
ANKK1,0.029586667,2
HAUS4,0.029586667,2
RGS17,0.029573333,2
CMTM8,0.02956,2
ST18,0.029546667,2
SH3D21,0.029533333,0
SPATA2L,0.029533333,0
CTTNBP2NL,0.029533333,2
U2AF2,0.02952,2
NYNRIN,0.029506667,2
WDR74,0.029493333,2
NSG2,0.029493333,2
FADS3,0.02948,2
TJP3,0.029466667,0
MSRB3,0.029466667,2
NADK,0.029466667,2
FITM1,0.02944,2
CDC27,0.02944,2
RPL17,0.029426667,2
KRTDAP,0.029426667,2
PODNL1,0.029413333,2
MAN1C1,0.029413333,2
VPS72,0.0294,2
PLEKHA3,0.029386667,2
ATP2C2,0.029386667,2
TCF19,0.029373333,2
IKZF5,0.02936,2
ASB10,0.02936,2
MRPS9,0.029346667,2
ARFGAP3,0.029346667,2
PHYHIP,0.029333333,0
GLRX5,0.029333333,2
ATP11A,0.029333333,2
DAZL,0.02932,2
RNF38,0.02928,2
CRCT1,0.029266667,0
SLC38A1,0.029266667,2
GTF2A1L,0.029266667,2
COX6C,0.029253333,2
CRNN,0.02924,2
UGT3A2,0.029226667,2
TBRG1,0.029226667,2
LRRC58,0.0292,0
MTMR10,0.0292,0
PDXP,0.029186667,2
ASCL3,0.029186667,2
OCM,0.029133333,0
ACAT1,0.029133333,2
ARFGEF1,0.029133333,2
DNAJA4,0.02912,2
FOXK2,0.029106667,2
LAMP3,0.029093333,2
USP33,0.02908,2
PPA1,0.02908,2
LRRC27,0.02908,2
ZMYM4,0.02908,2
KCNJ13,0.02908,2
CEACAM19,0.029066667,0
TMTC4,0.029066667,0
FAM46C,0.029066667,0
PGBD5,0.029053333,2
MTNR1B,0.029053333,2
LRRC52,0.029053333,2
RPS3A,0.02904,2
TRMT112,0.02904,2
HDGF,0.029013333,2
KCNG2,0.029013333,2
TNPO1,0.029,2
TOMM34,0.028986667,2
FNBP4,0.028933333,0
DDX24,0.02892,2
PTPLAD2,0.028893333,2
TOMM22,0.028893333,2
HSPA12A,0.028893333,2
THSD4,0.02888,2
DGKG,0.028866667,2
SLC2A6,0.028866667,2
SMEK2,0.028853333,2
POPDC3,0.02884,2
PGAM2,0.028826667,2
HEATR5A,0.0288,0
ASAP3,0.0288,2
KCTD13,0.0288,2
RNASEH2A,0.0288,2
POLD2,0.028786667,2
RFC1,0.028773333,2
ZC3H7B,0.028773333,2
PCDH9,0.028773333,2
TAF9B,0.028773333,2
KIAA0930,0.028733333,0
JOSD1,0.028733333,2
TMEM179B,0.028733333,2
EIF1AX,0.028693333,2
KHK,0.02868,2
IQCJ-SCHIP1,0.028666667,0
NTN5,0.028666667,0
GNG13,0.02864,2
FKBP5,0.02864,2
NXF2,0.028626667,2
CHCHD2,0.028613333,2
NDFIP2,0.0286,2
TM4SF4,0.028586667,2
KDELC2,0.028586667,2
UGT2A3,0.028586667,2
TPM1,0.028573333,2
FAT2,0.028573333,2
ANKRD33,0.02856,2
ATP5C1,0.02856,2
KRT31,0.02856,2
AGL,0.028533333,2
GUF1,0.028533333,2
MIIP,0.028493333,2
PLGRKT,0.028493333,2
FAM131A,0.028466667,0
NPTXR,0.028466667,0
CPNE9,0.028466667,2
DTX2,0.028466667,2
ZDHHC9,0.028453333,2
TXNL4A,0.028453333,2
EIF1B,0.028453333,2
ISX,0.02844,2
GPN2,0.028413333,2
CNIH,0.0284,2
CNDP1,0.028373333,2
SNX31,0.028373333,2
TMEM82,0.028333333,0
TMEM40,0.028333333,0
NDUFB6,0.028333333,2
LIM2,0.028333333,2
LRRIQ4,0.028333333,2
PTPDC1,0.028293333,2
PRR15,0.028266667,2
PTER,0.028253333,2
PCMTD2,0.028253333,2
PIK3C2B,0.028253333,2
MYH8,0.02824,2
WASF3,0.02824,2
KDM2A,0.028226667,2
HIAT1,0.028226667,2
DUSP18,0.028226667,2
MEIS2,0.028213333,2
KRTAP5-5,0.028213333,2
SLC6A20,0.028213333,2
OAF,0.0282,0
SNX30,0.0282,2
CAPZA3,0.028173333,2
MRPL11,0.02816,2
JMJD1C,0.02816,2
NRG4,0.02816,2
TNFSF9,0.02816,2
DLGAP2,0.028146667,2
SGPP1,0.028146667,2
TMED7,0.028146667,2
TSSC4,0.028133333,0
MXD4,0.02808,2
LYAR,0.028066667,0
LRRTM4,0.028066667,2
NAT8L,0.028066667,2
SCOC,0.02804,2
UPP2,0.028013333,2
OR7C2,0.028013333,2
CHD5,0.028,2
SYT9,0.027986667,2
MAPRE2,0.027973333,2
ZMYND10,0.02796,2
ZBTB41,0.02796,2
RALGPS2,0.027933333,2
PDK2,0.027933333,2
HSD17B14,0.027933333,2
POMP,0.027933333,2
NUDT7,0.027933333,2
PSAPL1,0.02792,2
SLC38A5,0.027906667,2
NT5DC2,0.02788,2
TM6SF1,0.027853333,2
PIP4K2C,0.027826667,2
ERLIN2,0.0278,2
RABGAP1,0.0278,2
ABCA6,0.027746667,2
DPP7,0.02772,2
ATP1B3,0.027706667,2
IFT46,0.027693333,2
GLRA2,0.02768,2
AKAP3,0.02768,2
USP32,0.02768,2
SLAIN1,0.027666667,0
SPAG5,0.027653333,2
TBC1D19,0.02764,2
DCXR,0.02764,2
TRMT61A,0.027626667,2
CLEC12B,0.027626667,2
RNF114,0.027626667,2
DARS,0.027626667,2
DRAM2,0.027626667,2
KIR3DX1,0.0276,0
TUBA1C,0.027573333,2
TRIM5,0.02756,2
HMGN1,0.027546667,2
ZHX2,0.027533333,2
TRAPPC2L,0.027533333,2
ERLIN1,0.02752,2
PHF11,0.02752,2
BTG4,0.027506667,2
GPX6,0.027506667,2
RASSF3,0.027493333,2
GPR137B,0.027466667,0
KIAA1324L,0.027466667,0
NDUFA12,0.027466667,2
MEIS3,0.027426667,2
PRPF4,0.027413333,2
ERP27,0.0274,0
ETFB,0.0274,2
FAM127A,0.0274,0
LRRFIP1,0.027386667,2
C1QTNF3,0.027373333,2
RAB42,0.027333333,0
DQX1,0.027333333,2
NIN,0.02732,2
MRPS10,0.02728,2
WDR17,0.027266667,0
RRP12,0.027266667,0
LILRB5,0.027253333,2
DPY19L1,0.027226667,2
TBC1D9B,0.027226667,2
EPHX3,0.027213333,2
STEAP2,0.027213333,2
GSC2,0.027213333,2
NME8,0.0272,1
TUBB2B,0.0272,2
VNN2,0.0272,2
PALD1,0.0272,2
FEZ2,0.027173333,2
GALNT4,0.027173333,2
SGSM2,0.02716,2
PUS1,0.02716,2
SNX22,0.027133333,2
PFKFB2,0.027133333,2
UBE2V2,0.02712,2
CCT5,0.027106667,2
MTFR1,0.027093333,2
TRIM17,0.027053333,2
NUBPL,0.027053333,2
FAM3C,0.02704,2
ATHL1,0.027013333,2
CYTH3,0.026986667,2
BTBD2,0.026973333,2
MAZ,0.026973333,2
CHIC1,0.02696,2
TOMM40,0.026933333,1
HYDIN,0.026933333,2
CTDNEP1,0.026933333,2
TTLL3,0.026893333,2
KANK3,0.026866667,0
POGK,0.026866667,2
ST8SIA3,0.026853333,2
ATL2,0.026853333,2
IL36B,0.026813333,2
URM1,0.026813333,2
ANKFN1,0.0268,0
THRAP3,0.0268,2
ABHD3,0.0268,2
RFC3,0.026786667,2
ADAMTS10,0.026786667,2
PACS1,0.026773333,2
KCTD1,0.026773333,2
CNPY4,0.026773333,2
MICA,0.026773333,2
WRB,0.02676,2
CYB5A,0.02676,2
HNRNPUL2,0.026733333,2
JKAMP,0.026706667,2
SBK2,0.026706667,2
HM13,0.026693333,2
LRRC3,0.026693333,2
AGFG2,0.02668,2
LRRC42,0.026666667,0
PCDHGA11,0.026666667,2
C9ORF89,0.026666667,2
UBXN10,0.026653333,2
LRRTM2,0.026653333,2
TRIM65,0.02664,2
CCDC90B,0.0266,0
LANCL2,0.0266,2
MAP4K4,0.026586667,2
RELT,0.026586667,2
LMCD1,0.026573333,2
ENOX2,0.026573333,2
FAM73A,0.026573333,2
ORC4,0.026533333,2
ST6GALNAC3,0.02652,2
